장소명,x,y,주소,ID,카테고리,그룹코드,전화번호,상세URL,상권,업종
네네치킨 망원점,126.90637460711604,37.55311638473524,서울 마포구 망원동 338-1,7984002,음식점 > 치킨 > 네네치킨,FD6,02-323-7383,http://place.map.kakao.com/7984002,망리단길,치킨전문점
정드린치킨 망원점,126.905307655163,37.5609767334357,서울 마포구 망원동 477-2,581315448,음식점 > 치킨,FD6,02-337-7346,http://place.map.kakao.com/581315448,KB국민은행 망원동지점,치킨전문점
바베큐치킨 참잘하는집,126.909020286223,37.5560989525976,서울 마포구 망원동 376-3,1455353823,음식점 > 치킨,FD6,없음,http://place.map.kakao.com/1455353823,망리단길,치킨전문점
불만있는치킨,126.909020286223,37.5560989525976,서울 마포구 망원동 376-3,211364003,음식점 > 치킨,FD6,없음,http://place.map.kakao.com/211364003,망리단길,치킨전문점
도월리가,126.90182111497,37.5596665396507,서울 마포구 망원동 436-41,1709607012,음식점 > 한식 > 국밥,FD6,02-3141-4940,http://place.map.kakao.com/1709607012,마포구청역 7번,한식음식점
친친국밥,126.90495736245784,37.55785449834284,서울 마포구 망원동 423-25,988241701,음식점 > 한식 > 국밥,FD6,0502-5551-6376,http://place.map.kakao.com/988241701,망원월드컵시장,한식음식점
묘내,126.904850405018,37.5547432688909,서울 마포구 망원동 399-3,1829726744,음식점 > 한식 > 국밥,FD6,없음,http://place.map.kakao.com/1829726744,망리단길,한식음식점
전주가콩나물국밥전문점 망원역점,126.9089195140603,37.55706744686931,서울 마포구 망원동 373-1,443552359,음식점 > 한식 > 국밥,FD6,02-335-5214,http://place.map.kakao.com/443552359,망원역,한식음식점
한우소머리국밥,126.90516982683096,37.55899082623828,서울 마포구 망원동 479-13,27336285,음식점 > 한식 > 국밥,FD6,02-332-8581,http://place.map.kakao.com/27336285,KB국민은행 망원동지점,한식음식점
장터국밥,126.905530330727,37.5585189929025,서울 마포구 망원동 479-66,1637957216,음식점 > 한식 > 국밥,FD6,없음,http://place.map.kakao.com/1637957216,망원월드컵시장,한식음식점
망원장터국밥,126.906244027263,37.5561733654867,서울 마포구 망원동 414-26,93122129,음식점 > 한식 > 국밥,FD6,없음,http://place.map.kakao.com/93122129,망원시장,한식음식점
망원부자부대찌개,126.90611978884856,37.55326484702972,서울 마포구 망원동 394-86,1072972004,"음식점 > 한식 > 찌개,전골",FD6,없음,http://place.map.kakao.com/1072972004,망리단길,한식음식점
망원란이김치찌개,126.904186368535,37.5607082328455,서울 마포구 망원동 473-5,1400396728,"음식점 > 한식 > 찌개,전골",FD6,02-336-6460,http://place.map.kakao.com/1400396728,마포구청역 7번,한식음식점
땅스부대찌개 망원월드컵시장점,126.90633024775065,37.55871965152405,서울 마포구 망원동 517,1907652089,"음식점 > 한식 > 찌개,전골 > 땅스부대찌개",FD6,02-336-8599,http://place.map.kakao.com/1907652089,KB국민은행 망원동지점,한식음식점
고향집칼국수,126.905826738519,37.5568145433816,서울 마포구 망원동 414-67,1737054562,음식점 > 한식 > 국수 > 칼국수,FD6,02-322-8762,http://place.map.kakao.com/1737054562,망원시장,한식음식점
씨스터버섯매운칼국수,126.90416692444,37.5573321821673,서울 마포구 망원동 422-29,552290693,음식점 > 한식 > 국수 > 칼국수,FD6,02-322-2914,http://place.map.kakao.com/552290693,동교초등학교,한식음식점
밀면집,126.905369480052,37.555048223179,서울 마포구 망원동 403-5,1770399503,음식점 > 한식 > 국수,FD6,없음,http://place.map.kakao.com/1770399503,망원시장,한식음식점
임가네해물천국,126.902410925702,37.5569523250746,서울 마포구 망원동 421-36,9375757,"음식점 > 한식 > 해물,생선",FD6,02-323-7563,http://place.map.kakao.com/9375757,동교초등학교,한식음식점
도화식당,126.90330971524608,37.56032008965728,서울 마포구 망원동 435-27,1272236574,음식점 > 한식,FD6,010-3925-2306,http://place.map.kakao.com/1272236574,마포구청역 7번,한식음식점
꼬치주간,126.906136456974,37.5535099316411,서울 마포구 망원동 413-43,1031182183,음식점 > 술집 > 일본식주점,FD6,02-332-9599,http://place.map.kakao.com/1031182183,망리단길,호프-간이주점
스트렁큰,126.90254730186852,37.55999420306086,서울 마포구 망원동 436-18,1862219844,음식점 > 한식,FD6,010-7497-3728,http://place.map.kakao.com/1862219844,마포구청역 7번,한식음식점
장모님멸치국수,126.907840601673,37.5555114884747,서울 마포구 망원동 57-129,18527536,음식점 > 한식 > 국수,FD6,02-3144-4748,http://place.map.kakao.com/18527536,망리단길,한식음식점
오봉집 망원점,126.9039088329836,37.561777490062056,서울 마포구 망원동 471-18,1546724050,음식점 > 한식 > 오봉집,FD6,02-332-5372,http://place.map.kakao.com/1546724050,마포구청역 7번,한식음식점
한창희천하일면 망원점,126.908208059008,37.5548792745459,서울 마포구 망원동 380-37,1559560446,음식점 > 한식 > 국수,FD6,02-6080-0066,http://place.map.kakao.com/1559560446,망리단길,한식음식점
망원동 막국수,126.909219347124,37.5562027204985,서울 마포구 망원동 377-12,1987198148,음식점 > 한식,FD6,02-6015-5007,http://place.map.kakao.com/1987198148,망원역,한식음식점
모가정국수,126.904074306483,37.5607180528133,서울 마포구 망원동 473-5,565615674,음식점 > 한식 > 국수,FD6,010-8339-5256,http://place.map.kakao.com/565615674,마포구청역 7번,한식음식점
알짜배기,126.90426957754306,37.56024969310472,서울 마포구 망원동 476-20,19305371,음식점 > 한식,FD6,02-326-2261,http://place.map.kakao.com/19305371,KB국민은행 망원동지점,한식음식점
그리드 망원,126.90426584422714,37.55609068836996,서울 마포구 망원동 410-10,333525317,"음식점 > 술집 > 호프,요리주점",FD6,0503-7151-8068,http://place.map.kakao.com/333525317,망리단길,호프-간이주점
무침프로젝트 홍어무침 망원점,126.906028810532,37.556320957944,서울 마포구 망원동 411-22,1601203964,"음식점 > 한식 > 해물,생선",FD6,02-336-5563,http://place.map.kakao.com/1601203964,망원시장,한식음식점
식해,126.904584797966,37.5571334002517,서울 마포구 망원동 414-82,2098634499,"음식점 > 한식 > 해물,생선",FD6,02-332-3327,http://place.map.kakao.com/2098634499,망리단길,한식음식점
위군,126.905850887038,37.553812439476,서울 마포구 망원동 401-34,258585529,음식점 > 술집 > 일본식주점,FD6,없음,http://place.map.kakao.com/258585529,망리단길,호프-간이주점
섬 본점,126.90146495565403,37.554238636611686,서울 마포구 망원동 456-18,12165559,음식점 > 술집 > 일본식주점,FD6,없음,http://place.map.kakao.com/12165559,망원나들목체육관,호프-간이주점
코우콘,126.90825348038,37.5547549722079,서울 마포구 망원동 380-39,1996288682,음식점 > 술집,FD6,0502-5553-6786,http://place.map.kakao.com/1996288682,망리단길,호프-간이주점
선술집 순,126.908102340709,37.5552603142189,서울 마포구 망원동 382-14,218205521,음식점 > 술집 > 일본식주점,FD6,0502-5550-6476,http://place.map.kakao.com/218205521,망리단길,호프-간이주점
나나,126.90438553947016,37.556301618712105,서울 마포구 망원동 415-38,205785452,음식점 > 술집 > 일본식주점,FD6,070-4151-3237,http://place.map.kakao.com/205785452,망리단길,호프-간이주점
낯꽃,126.905584591316,37.5603642775812,서울 마포구 망원동 477-14,984774665,음식점 > 술집 > 일본식주점,FD6,02-336-0594,http://place.map.kakao.com/984774665,KB국민은행 망원동지점,호프-간이주점
온리,126.909219347124,37.5562027204985,서울 마포구 망원동 377-12,1839559562,음식점 > 술집 > 일본식주점,FD6,0502-5552-5309,http://place.map.kakao.com/1839559562,망원역,호프-간이주점
촌,126.903190960016,37.5558807805894,서울 마포구 망원동 409-40,1873776,음식점 > 술집 > 일본식주점,FD6,0503-7153-8225,http://place.map.kakao.com/1873776,망리단길,호프-간이주점
계춘몽,126.90771092576584,37.55696289370408,서울 마포구 망원동 485-28,1618317110,음식점 > 술집 > 일본식주점,FD6,070-8691-3936,http://place.map.kakao.com/1618317110,망리단길,호프-간이주점
얼쑤,126.906885307295,37.5528717172037,서울 마포구 망원동 338-73,684089354,음식점 > 술집,FD6,없음,http://place.map.kakao.com/684089354,망리단길,호프-간이주점
앗츠,126.906227695374,37.5529495835781,서울 마포구 망원동 394-89,1819829977,음식점 > 술집 > 일본식주점,FD6,010-9985-4292,http://place.map.kakao.com/1819829977,망리단길,호프-간이주점
해물장수,126.898944655542,37.5558934405712,서울 마포구 망원동 454-1,677182056,"음식점 > 한식 > 해물,생선",FD6,없음,http://place.map.kakao.com/677182056,망원나들목체육관,한식음식점
닭도리탕한마리,126.90631629459676,37.55268836457143,서울 마포구 망원동 394-93,1169447274,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,없음,http://place.map.kakao.com/1169447274,망리단길,한식음식점
본가안동찜닭닭도리탕,126.910466952347,37.5549035339816,서울 마포구 망원동 378-6,1065846269,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,0507-1865-6449,http://place.map.kakao.com/1065846269,망원역,한식음식점
황제정육식당&수제돼지갈비,126.909635842911,37.5561913270271,서울 마포구 망원동 377-18,1997011697,"음식점 > 한식 > 육류,고기",FD6,없음,http://place.map.kakao.com/1997011697,망원역,한식음식점
망원곱창시장,126.906302435677,37.5565266027523,서울 마포구 망원동 414-20,407097008,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,없음,http://place.map.kakao.com/407097008,망원시장,한식음식점
원할머니보쌈족발 망원점,126.90438856905666,37.56190221703001,서울 마포구 망원동 472-15,16472271,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 원할머니보쌈족발",FD6,02-333-0805,http://place.map.kakao.com/16472271,마포구청역 7번,한식음식점
장수한방족발,126.906005224987,37.5570777767672,서울 마포구 망원동 486-36,19517769,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,02-336-7774,http://place.map.kakao.com/19517769,망원시장,한식음식점
구구족 망원점,126.909552537115,37.5558245573529,서울 마포구 망원동 377-16,1374582458,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 구구족",FD6,02-2039-0775,http://place.map.kakao.com/1374582458,망원역,한식음식점
장충동한방족발,126.906069725263,37.5561840389247,서울 마포구 망원동 411-28,21540676,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,02-307-9997,http://place.map.kakao.com/21540676,망원시장,한식음식점
명성족발,126.90569516988508,37.55793888267326,서울 마포구 망원동 483-16,1424606923,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,없음,http://place.map.kakao.com/1424606923,망원월드컵시장,한식음식점
고려왕족발,126.90630314300776,37.555961678062495,서울 마포구 망원동 414-108,11033214,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,02-338-8889,http://place.map.kakao.com/11033214,망원시장,한식음식점
망원동숯불족발보쌈,126.905903917496,37.5566398114702,서울 마포구 망원동 414-6,155788758,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,없음,http://place.map.kakao.com/155788758,망원시장,한식음식점
우이락 망원본점,126.905983400357,37.5564326454454,서울 마포구 망원동 411-21,1088815991,음식점 > 술집 > 실내포장마차 > 우이락,FD6,0507-1438-5594,http://place.map.kakao.com/1088815991,망원시장,호프-간이주점
한촌설렁탕 망원역점,126.909537221124,37.5563236981065,서울 마포구 망원동 377-2,18249097,음식점 > 한식 > 설렁탕 > 한촌설렁탕,FD6,02-322-7579,http://place.map.kakao.com/18249097,망원역,한식음식점
황금옥순대전문,126.905877289615,37.558014711739,서울 마포구 망원동 483-17,16443566,음식점 > 한식 > 순대,FD6,02-307-1061,http://place.map.kakao.com/16443566,망원월드컵시장,한식음식점
양평해장국,126.904387907,37.5615346099788,서울 마포구 망원동 474-20,493660119,음식점 > 한식 > 해장국,FD6,02-337-6395,http://place.map.kakao.com/493660119,마포구청역 7번,한식음식점
상암순대국,126.899940942095,37.5556275938922,서울 마포구 망원동 418-13,16268949,음식점 > 한식 > 순대,FD6,02-3142-1120,http://place.map.kakao.com/16268949,망리단길,한식음식점
서교주담 망원점,126.90565216241916,37.554348374379536,서울 마포구 망원동 400-9,1535960191,"음식점 > 술집 > 호프,요리주점",FD6,010-2633-7974,http://place.map.kakao.com/1535960191,망리단길,호프-간이주점
달고나,126.9011261123124,37.55801353159328,서울 마포구 망원동 428-42,1773999964,음식점 > 한식 > 냉면,FD6,02-335-3678,http://place.map.kakao.com/1773999964,동교초등학교,한식음식점
신의주순대와쭈꾸미 망원점,126.908524278603,37.5554219203935,서울 마포구 망원동 380-13,26823369,음식점 > 한식 > 순대 > 신의주찹쌀순대,FD6,02-322-3104,http://place.map.kakao.com/26823369,망리단길,한식음식점
레이크 망원,126.9047891069946,37.55666774968041,서울 마포구 망원동 414-18,1671709741,음식점 > 한식,FD6,0502-5551-0945,http://place.map.kakao.com/1671709741,망원시장,한식음식점
부엉이산장 망원점,126.9101577104718,37.55513755840675,서울 마포구 망원동 378-9,2095133293,"음식점 > 술집 > 호프,요리주점 > 부엉이산장",FD6,0503-7152-4760,http://place.map.kakao.com/2095133293,망원역,호프-간이주점
마장동우뚝,126.90909788391257,37.55650446112015,서울 마포구 망원동 377-1,1794536430,음식점 > 한식 > 해장국,FD6,02-2135-8870,http://place.map.kakao.com/1794536430,망원역,한식음식점
신의주찹쌀순대,126.905317855186,37.5609659296519,서울 마포구 망원동 477-2,150736550,음식점 > 한식 > 순대,FD6,없음,http://place.map.kakao.com/150736550,KB국민은행 망원동지점,한식음식점
망원리 황태 콩나물해장국,126.899162078041,37.555798120753,서울 마포구 망원동 454-2,1639736108,음식점 > 한식 > 해장국,FD6,02-322-7399,http://place.map.kakao.com/1639736108,망원나들목체육관,한식음식점
신현만의한우곰탕 육회비빔밥,126.90066476872,37.5551398645343,서울 마포구 망원동 407-11,1965274189,음식점 > 한식,FD6,없음,http://place.map.kakao.com/1965274189,망리단길,한식음식점
뜻뜻,126.90816954197,37.5567551209502,서울 마포구 망원동 57-39,1355713327,음식점 > 한식,FD6,없음,http://place.map.kakao.com/1355713327,망리단길,한식음식점
너랑나랑호프 망원점,126.91107839162562,37.55464450877354,서울 마포구 망원동 386-16,19452143,"음식점 > 술집 > 호프,요리주점",FD6,010-4422-5157,http://place.map.kakao.com/19452143,망원역,호프-간이주점
노가리랑닭발,126.906395604951,37.5598531572635,서울 마포구 망원동 478-9,1075250749,"음식점 > 술집 > 호프,요리주점",FD6,02-336-9233,http://place.map.kakao.com/1075250749,KB국민은행 망원동지점,호프-간이주점
일번지대박집,126.910591332189,37.5549955299637,서울 마포구 망원동 378-13,2043090847,"음식점 > 한식 > 육류,고기",FD6,02-336-9092,http://place.map.kakao.com/2043090847,망원역,한식음식점
노가리와호프,126.909255303267,37.5536168855085,서울 마포구 망원동 384-23,19561668,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/19561668,망원역,호프-간이주점
만나포차,126.909240521334,37.5564739369385,서울 마포구 망원동 377-1,939560434,음식점 > 술집 > 실내포장마차,FD6,02-326-0141,http://place.map.kakao.com/939560434,망원역,호프-간이주점
투다리 망원1점,126.9099718567789,37.55534554724623,서울 마포구 망원동 378-10,19493745,음식점 > 술집 > 오뎅바 > 투다리,FD6,070-5111-6601,http://place.map.kakao.com/19493745,망원역,호프-간이주점
투다리 망원2점,126.90577262095762,37.56024549624486,서울 마포구 망원동 478-3,1616835402,음식점 > 술집 > 오뎅바 > 투다리,FD6,02-3144-7786,http://place.map.kakao.com/1616835402,KB국민은행 망원동지점,호프-간이주점
치꼬뱅,126.90312562754488,37.56001359992232,서울 마포구 망원동 475-46,135483638,"음식점 > 술집 > 호프,요리주점",FD6,02-335-2286,http://place.map.kakao.com/135483638,KB국민은행 망원동지점,호프-간이주점
투다리 망원한강공원점,126.898448628823,37.55613268024314,서울 마포구 망원동 453-7,1331503695,음식점 > 술집 > 오뎅바 > 투다리,FD6,070-4833-4353,http://place.map.kakao.com/1331503695,망원나들목체육관,호프-간이주점
한강가자,126.897722235073,37.5559969036797,서울 마포구 망원동 453-37,16378317,음식점 > 술집,FD6,없음,http://place.map.kakao.com/16378317,망원나들목체육관,호프-간이주점
깡포차,126.906445498724,37.559777513089,서울 마포구 망원동 478-9,2104529049,음식점 > 술집 > 실내포장마차,FD6,없음,http://place.map.kakao.com/2104529049,KB국민은행 망원동지점,호프-간이주점
행복나들맛집,126.899071463729,37.5558539051644,서울 마포구 망원동 454-1,1836184766,음식점 > 한식,FD6,없음,http://place.map.kakao.com/1836184766,망원나들목체육관,한식음식점
달래식탁,126.906365033071,37.5589593442684,서울 마포구 망원동 479-91,1722816819,음식점 > 한식,FD6,없음,http://place.map.kakao.com/1722816819,KB국민은행 망원동지점,한식음식점
한강포차,126.911063667487,37.5546544086498,서울 마포구 망원동 386-3,475353558,음식점 > 술집 > 실내포장마차,FD6,없음,http://place.map.kakao.com/475353558,망원역,호프-간이주점
쪼지네술방,126.907758574934,37.5559511110971,서울 마포구 망원동 57-50,1962111749,음식점 > 술집,FD6,없음,http://place.map.kakao.com/1962111749,망리단길,호프-간이주점
왕뼈감자탕 망원직영점,126.90764460537498,37.55842966496488,서울 마포구 망원동 482-8,26378258,음식점 > 한식 > 감자탕,FD6,02-324-9375,http://place.map.kakao.com/26378258,KB국민은행 망원동지점,한식음식점
용머리감자탕,126.89896895288408,37.55633855397729,서울 마포구 망원동 419-3,16048027,음식점 > 한식 > 감자탕,FD6,02-332-4012,http://place.map.kakao.com/16048027,동교초등학교,한식음식점
정국밥,126.90580541188328,37.55847236083735,서울 마포구 망원동 517,1914542043,음식점 > 한식,FD6,없음,http://place.map.kakao.com/1914542043,KB국민은행 망원동지점,한식음식점
소담,126.904667845248,37.5612384085266,서울 마포구 망원동 474-12,111229507,음식점 > 한식,FD6,02-322-7999,http://place.map.kakao.com/111229507,마포구청역 7번,한식음식점
샘밭골,126.910367342291,37.5549187753633,서울 마포구 망원동 378-6,27336512,음식점 > 한식 > 감자탕,FD6,없음,http://place.map.kakao.com/27336512,망원역,한식음식점
예원이네,126.904284764624,37.5616489529409,서울 마포구 망원동 474-19,865390249,"음식점 > 술집 > 호프,요리주점",FD6,없음,http://place.map.kakao.com/865390249,마포구청역 7번,호프-간이주점
망원식당,126.90571536358144,37.557182061316105,서울 마포구 망원동 414-98,1346827647,음식점 > 한식 > 국수,FD6,없음,http://place.map.kakao.com/1346827647,망원시장,한식음식점
구내식당,126.906959306097,37.5543395006634,서울 마포구 망원동 57-194,816429245,음식점 > 한식,FD6,070-5121-2710,http://place.map.kakao.com/816429245,망리단길,한식음식점
주로,126.907653651131,37.5556852348881,서울 마포구 망원동 57-138,248052049,"음식점 > 술집 > 호프,요리주점",FD6,02-332-1517,http://place.map.kakao.com/248052049,망리단길,호프-간이주점
옌징바,126.901897690212,37.5565086091782,서울 마포구 망원동 416-14,727898320,음식점 > 술집,FD6,0507-1390-0785,http://place.map.kakao.com/727898320,망리단길,호프-간이주점
망원샌드,126.898335466847,37.5561235728886,서울 마포구 망원동 453-12,1038327447,음식점 > 패스트푸드 > 샌드위치,FD6,010-8008-1506,http://place.map.kakao.com/1038327447,망원나들목체육관,패스트푸드점
샐러드하임,126.90586848994438,37.55871207631167,서울 마포구 망원동 479-94,659710459,음식점 > 샐러드,FD6,070-7755-8946,http://place.map.kakao.com/659710459,망원월드컵시장,양식음식점
그린앤피니 망원본점,126.90522882084193,37.55530489460593,서울 마포구 망원동 403-14,1218022297,음식점 > 샐러드,FD6,02-2039-1797,http://place.map.kakao.com/1218022297,망원시장,양식음식점
소금집델리 망원,126.9082362313625,37.55682364858841,서울 마포구 망원동 57-38,256064588,음식점 > 패스트푸드 > 샌드위치,FD6,02-336-2617,http://place.map.kakao.com/256064588,망리단길,패스트푸드점
리앙키친 본점,126.908022199404,37.5532465223383,서울 마포구 망원동 384-29,1155284450,음식점 > 샐러드,FD6,없음,http://place.map.kakao.com/1155284450,망리단길,양식음식점
샐리스 팜투테이블 망원,126.908040326513,37.5532303184993,서울 마포구 망원동 384-29,762144078,음식점 > 샐러드,FD6,02-332-5509,http://place.map.kakao.com/762144078,망리단길,양식음식점
망원수제고로케,126.90571734102596,37.55740911414447,서울 마포구 망원동 414-44,21361170,"음식점 > 간식 > 제과,베이커리",FD6,02-336-7412,http://place.map.kakao.com/21361170,망원시장,제과점
구운,126.90450278332342,37.55666031046874,서울 마포구 망원동 415-31,1370160550,음식점 > 술집 > 일본식주점,FD6,없음,http://place.map.kakao.com/1370160550,망리단길,호프-간이주점
호아,126.90287016632142,37.55453082310522,서울 마포구 망원동 405-8,2042110528,"음식점 > 술집 > 호프,요리주점",FD6,0502-5552-4150,http://place.map.kakao.com/2042110528,망리단길,호프-간이주점
일랑비어하우스,126.904372096697,37.5526507660783,서울 마포구 망원동 396-28,2104272968,"음식점 > 술집 > 호프,요리주점",FD6,0502-5552-5526,http://place.map.kakao.com/2104272968,망리단길,호프-간이주점
파리바게뜨 망원점,126.90444039051822,37.55766126771966,서울 마포구 망원동 423-1,10892369,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",FD6,02-334-1387,http://place.map.kakao.com/10892369,망원월드컵시장,제과점
웅장,126.905822898211,37.5535709497989,서울 마포구 망원동 395-5,2125106054,"음식점 > 술집 > 호프,요리주점",FD6,02-332-6389,http://place.map.kakao.com/2125106054,망리단길,호프-간이주점
화월,126.90570956892188,37.55369699901701,서울 마포구 망원동 395-4,712791231,음식점 > 술집 > 일본식주점,FD6,없음,http://place.map.kakao.com/712791231,망리단길,호프-간이주점
진다이브,126.903357246436,37.5533130741015,서울 마포구 망원동 396-2,722690726,음식점 > 술집,FD6,없음,http://place.map.kakao.com/722690726,망리단길,호프-간이주점
파리바게뜨 망원역점,126.909164706457,37.5555314355021,서울 마포구 망원동 379-1,2113434083,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",FD6,02-6953-9292,http://place.map.kakao.com/2113434083,망원역,제과점
본죽&비빔밥cafe 망원역점,126.906135695042,37.5577265984242,서울 마포구 망원동 483-10,10460762,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,FD6,02-3143-6288,http://place.map.kakao.com/10460762,망원월드컵시장,한식음식점
망원양화,126.905951914082,37.5526691539486,서울 마포구 망원동 394-101,806247898,"음식점 > 술집 > 호프,요리주점",FD6,010-8555-4130,http://place.map.kakao.com/806247898,망리단길,호프-간이주점
진토리닭곰탕,126.899517269293,37.5559281671716,서울 마포구 망원동 418-24,1237243122,음식점 > 한식 > 곰탕,FD6,02-332-2790,http://place.map.kakao.com/1237243122,망리단길,한식음식점
도담,126.90835887522876,37.55740939194529,서울 마포구 망원동 57-364,608684968,"음식점 > 술집 > 호프,요리주점",FD6,0502-5552-2797,http://place.map.kakao.com/608684968,망리단길,호프-간이주점
한옥집김치찜,126.902442929631,37.5567108843011,서울 마포구 망원동 416-34,1224440470,음식점 > 한식,FD6,없음,http://place.map.kakao.com/1224440470,망리단길,한식음식점
이천억 해물이랑고기랑 직영본점,126.907928402215,37.5577370199604,서울 마포구 망원동 484-1,887578860,음식점 > 한식,FD6,02-335-1977,http://place.map.kakao.com/887578860,망리단길,한식음식점
망원돈,126.900143477307,37.5565098416025,서울 마포구 망원동 419-16,1261558408,"음식점 > 한식 > 육류,고기",FD6,0502-5553-4900,http://place.map.kakao.com/1261558408,동교초등학교,한식음식점
고향전,126.90277801594983,37.56012774076367,서울 마포구 망원동 435-1,16050279,음식점 > 한식,FD6,02-322-7890,http://place.map.kakao.com/16050279,마포구청역 7번,한식음식점
인정쭈꾸미 망원점,126.90636388527092,37.559876558024825,서울 마포구 망원동 478-9,1874057989,"음식점 > 한식 > 해물,생선",FD6,02-3142-9998,http://place.map.kakao.com/1874057989,KB국민은행 망원동지점,한식음식점
제육대가 쭈대가 마포구청점,126.904571186862,37.5598192608842,서울 마포구 망원동 476-30,100916791,"음식점 > 한식 > 육류,고기",FD6,02-336-7692,http://place.map.kakao.com/100916791,KB국민은행 망원동지점,한식음식점
로뎀식당,126.90500653857605,37.559235766095306,서울 마포구 망원동 479-73,328477987,음식점 > 한식,FD6,02-3143-1615,http://place.map.kakao.com/328477987,KB국민은행 망원동지점,한식음식점
텐덜리,126.906910413921,37.5536132580858,서울 마포구 망원동 338-27,1038354380,음식점 > 술집 > 와인바,FD6,0502-5551-2392,http://place.map.kakao.com/1038354380,망리단길,호프-간이주점
부산본가,126.89783199787082,37.55600871167237,서울 마포구 망원동 453-35,19452227,음식점 > 술집 > 실내포장마차,FD6,010-8461-6611,http://place.map.kakao.com/19452227,망원나들목체육관,호프-간이주점
철길부산집 망원점,126.904293584819,37.5574079686547,서울 마포구 망원동 422-27,612256306,음식점 > 술집 > 실내포장마차 > 철길부산집,FD6,010-2803-8642,http://place.map.kakao.com/612256306,동교초등학교,호프-간이주점
대산집,126.90806760902944,37.55681630943275,서울 마포구 망원동 57-498,118536913,음식점 > 술집,FD6,02-325-7971,http://place.map.kakao.com/118536913,망리단길,호프-간이주점
명성한우,126.907994517374,37.5555116085107,서울 마포구 망원동 57-91,10331411,"음식점 > 한식 > 육류,고기",FD6,02-334-5972,http://place.map.kakao.com/10331411,망리단길,한식음식점
마더죽카페,126.9051119138987,37.56092702147104,서울 마포구 망원동 477-1,1160855738,음식점 > 한식 > 죽,FD6,없음,http://place.map.kakao.com/1160855738,KB국민은행 망원동지점,한식음식점
썬릿25,126.905118740207,37.5608990960721,서울 마포구 망원동 477-1,737284201,음식점 > 한식 > 죽,FD6,02-2088-0302,http://place.map.kakao.com/737284201,KB국민은행 망원동지점,한식음식점
전통맛죽,126.90613240669464,37.55673910303405,서울 마포구 망원동 486-7,1816436967,음식점 > 한식 > 죽,FD6,없음,http://place.map.kakao.com/1816436967,망원시장,한식음식점
산수냉면 망원점,126.90522088428024,37.56067753296621,서울 마포구 망원동 477-16,864560292,음식점 > 한식,FD6,02-332-7866,http://place.map.kakao.com/864560292,KB국민은행 망원동지점,한식음식점
보리,126.90244189873124,37.560105839592936,서울 마포구 망원동 436-4,1465610622,"음식점 > 한식 > 해물,생선",FD6,02-6465-3888,http://place.map.kakao.com/1465610622,마포구청역 7번,한식음식점
본가마산아구찜,126.902591931394,37.5570101383552,서울 마포구 망원동 421-10,20539596,"음식점 > 한식 > 해물,생선 > 아구",FD6,02-332-7222,http://place.map.kakao.com/20539596,동교초등학교,한식음식점
참맛닭곰탕,126.90614248115,37.5559255105748,서울 마포구 망원동 411-31,1856816187,음식점 > 한식 > 곰탕,FD6,없음,http://place.map.kakao.com/1856816187,망원시장,한식음식점
열정타코 망원점,126.904292455363,37.5574061657389,서울 마포구 망원동 422-27,1327988260,음식점 > 술집 > 일본식주점,FD6,070-8671-0821,http://place.map.kakao.com/1327988260,동교초등학교,호프-간이주점
세이슈,126.90635531190202,37.55316141931817,서울 마포구 망원동 338-1,955690982,음식점 > 술집 > 일본식주점,FD6,0503-7153-6153,http://place.map.kakao.com/955690982,망리단길,호프-간이주점
히츠지야 망리단길점,126.90552200945706,37.55435277530166,서울 마포구 망원동 400-9,242933960,"음식점 > 한식 > 육류,고기",FD6,없음,http://place.map.kakao.com/242933960,망리단길,한식음식점
슌우,126.906227695374,37.5529495835844,서울 마포구 망원동 394-89,1845595908,음식점 > 철판요리,FD6,010-6877-5285,http://place.map.kakao.com/1845595908,망리단길,일식음식점
오코노미야키골드,126.90283236822312,37.56010796358218,서울 마포구 망원동 435-1,1213207875,음식점 > 술집 > 일본식주점,FD6,02-336-8615,http://place.map.kakao.com/1213207875,마포구청역 7번,호프-간이주점
깡치네 망원본점,126.903521130298,37.5561117061304,서울 마포구 망원동 415-53,1783935593,음식점 > 한식,FD6,02-333-1054,http://place.map.kakao.com/1783935593,망리단길,한식음식점
정주일가,126.90641995384972,37.55305335084479,서울 마포구 망원동 338-39,1683571681,음식점 > 한식,FD6,0503-7153-0006,http://place.map.kakao.com/1683571681,망리단길,한식음식점
